outer_seed,variant,variant_config/use_mask,variant_config/do_posthoc_pruning,variant_config/apply_masks_for_structure,variant_config/leaf_budget_on,metric/monitor_metric,metric/stage1_es_metric,metric/stage1_select_metric,metric/stage2_es_metric,metric/final_batch_size,hp/B_depth_leaf_budget_triple,hp/tau_cdf,hp/lr_feature,hp/lr_thresh,hp/lr_leaf,hp/lr_mask,hp/loss_type,hp/B,hp/D,hp/leaf_budget_K,hp/nominal_leaves,hp/leaf_budget_ratio,hp/hpo_batch_size,hp/final_batch_size,timing/final_fit_time_sec_full_train_from_cfg,timing/epochs_ran,raw/train/loss,raw/train/accuracy,raw/train/balanced_acc,raw/train/mcc,raw/train/aucroc,raw/train/auprc,raw/train/f1_macro,raw/train/ppv,raw/train/npv,raw/train/tn,raw/train/fp,raw/train/fn,raw/train/tp,raw/train/secs,raw/val/loss,raw/val/accuracy,raw/val/balanced_acc,raw/val/mcc,raw/val/aucroc,raw/val/auprc,raw/val/f1_macro,raw/val/ppv,raw/val/npv,raw/val/tn,raw/val/fp,raw/val/fn,raw/val/tp,raw/val/secs,raw/test/loss,raw/test/accuracy,raw/test/balanced_acc,raw/test/mcc,raw/test/aucroc,raw/test/auprc,raw/test/f1_macro,raw/test/ppv,raw/test/npv,raw/test/tn,raw/test/fp,raw/test/fn,raw/test/tp,raw/test/secs,raw/gap_train_test/fn,raw/gap_train_val/fn,raw/gap_val_test/fn,raw/gap_train_test/tn,raw/gap_train_val/tn,raw/gap_val_test/tn,raw/gap_train_test/fp,raw/gap_train_val/fp,raw/gap_val_test/fp,raw/gap_train_test/tp,raw/gap_train_val/tp,raw/gap_val_test/tp,raw/cx/routable_leaves,raw/cx/routable_branches_effective,raw/cx/decision_nodes,raw/cx/passthrough_nodes,raw/cx/arity_2_nodes,raw/cx/arity_3plus_nodes,raw/cx/trainval_pathlen_mean,raw/cx/trainval_pathlen_median,raw/cx/trainval_pathlen_p90,raw/cx/trainval_n,raw/cx/test_pathlen_mean,raw/cx/test_pathlen_median,raw/cx/test_pathlen_p90,raw/cx/test_n,pp/train/loss,pp/train/accuracy,pp/train/balanced_acc,pp/train/mcc,pp/train/aucroc,pp/train/auprc,pp/train/f1_macro,pp/train/ppv,pp/train/npv,pp/train/tn,pp/train/fp,pp/train/fn,pp/train/tp,pp/train/secs,pp/val/loss,pp/val/accuracy,pp/val/balanced_acc,pp/val/mcc,pp/val/aucroc,pp/val/auprc,pp/val/f1_macro,pp/val/ppv,pp/val/npv,pp/val/tn,pp/val/fp,pp/val/fn,pp/val/tp,pp/val/secs,pp/test/loss,pp/test/accuracy,pp/test/balanced_acc,pp/test/mcc,pp/test/aucroc,pp/test/auprc,pp/test/f1_macro,pp/test/ppv,pp/test/npv,pp/test/tn,pp/test/fp,pp/test/fn,pp/test/tp,pp/test/secs,pp/gap_train_test/fn,pp/gap_train_val/fn,pp/gap_val_test/fn,pp/gap_train_test/tn,pp/gap_train_val/tn,pp/gap_val_test/tn,pp/gap_train_test/fp,pp/gap_train_val/fp,pp/gap_val_test/fp,pp/gap_train_test/tp,pp/gap_train_val/tp,pp/gap_val_test/tp,pp/cx/routable_leaves,pp/cx/routable_branches_effective,pp/cx/decision_nodes,pp/cx/passthrough_nodes,pp/cx/arity_2_nodes,pp/cx/arity_3plus_nodes,pp/cx/train_reached_internal_nodes_full_depth,pp/cx/train_allocated_leaves_full_depth,pp/cx/train_active_branches_full_depth,pp/cx/trainhit_decision_nodes_full_depth,pp/cx/trainhit_passthrough_nodes_full_depth,pp/cx/trainhit_branches_effective_full_depth,pp/cx/pp_trainval_redirected_allocated_leaves_full_depth,pp/cx/pp_test_redirected_allocated_leaves_full_depth,pp/cx/trainval_pathlen_mean,pp/cx/trainval_pathlen_median,pp/cx/trainval_pathlen_p90,pp/cx/trainval_n,pp/cx/test_pathlen_mean,pp/cx/test_pathlen_median,pp/cx/test_pathlen_p90,pp/cx/test_n,dataset_folder,dataset_dir,dataset_id,dataset_name,n_samples,n_features,n_num_features,n_cat_features,final/test/balanced_acc,final/test/aucroc,final/test/acc,final/test/f1_macro,final/cx/test_pathlen_decisions_mean,final/cx/routable_leaves,final/cx/decision_nodes,final/cx/routable_branches_effective
0,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K64,0.124961855477815,0.0585279023157673,0.0010829529779464,0.0344070142563051,0.050454825590789,balanced_bce,4,4,64,256,0.25,58,73,13.57284177467227,,0.0277,0.9977,0.9974,0.9954,0.9999,0.9999,0.9977,1.0,0.9959,487,0,2,388,0.0098,0.0469,0.9955,0.9949,0.9908,0.9957,0.9964,0.9954,1.0,0.9919,122,0,1,97,0.0025,0.0628,0.9891,0.9885,0.9779,0.9938,0.9828,0.9889,0.9917,0.987,152,1,2,120,0.0042,0.0,1.0,-1.0,335.0,365.0,-30.0,-1.0,0.0,-1.0,268.0,291.0,-23.0,75,109,35,21,10,25,3.088422971741112,3.0,4.0,1097,3.105454545454545,3.0,4.0,275,0.0277,0.9977,0.9974,0.9954,0.9999,0.9999,0.9977,1.0,0.9959,487.0,0.0,2.0,388.0,0.0158,0.0469,0.9955,0.9949,0.9908,0.9957,0.9964,0.9954,1.0,0.9919,122.0,0.0,1.0,97.0,0.0041,0.0619,0.9891,0.9885,0.9779,0.9939,0.983,0.9889,0.9917,0.987,152.0,1.0,2.0,120.0,0.0073,0.0,1.0,-1.0,335.0,365.0,-30.0,-1.0,0.0,-1.0,268.0,291.0,-23.0,37.0,56.0,20.0,26.0,10.0,10.0,46.0,37.0,82.0,20.0,26.0,56.0,37.0,30.0,2.989061117172241,3.0,4.0,1097.0,3.014545440673828,3.0,4.0,275.0,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,0.9885,0.9939,,0.9889,,37.0,20.0,56.0
0,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K64,0.124961855477815,0.0585279023157673,0.0010829529779464,0.0344070142563051,0.050454825590789,balanced_bce,4,4,64,256,0.25,58,73,14.685540456324816,,0.1153,0.9532,0.9523,0.9053,0.9917,0.9874,0.9526,0.9509,0.9551,468,19,22,368,0.0092,0.0741,0.9773,0.9785,0.9545,0.9969,0.9955,0.9771,0.9604,0.9916,118,4,1,97,0.0024,0.1007,0.9673,0.9673,0.9338,0.9953,0.9935,0.9669,0.9593,0.9737,148,5,4,118,0.004,18.0,21.0,-3.0,320.0,350.0,-30.0,14.0,15.0,-1.0,250.0,271.0,-21.0,83,116,34,21,10,24,3.1850501367365545,3.0,4.0,1097,3.178181818181818,3.0,4.0,275,0.1153,0.9532,0.9523,0.9053,0.9917,0.9874,0.9526,0.9509,0.9551,468.0,19.0,22.0,368.0,0.0128,0.0741,0.9773,0.9785,0.9545,0.9969,0.9955,0.9771,0.9604,0.9916,118.0,4.0,1.0,97.0,0.0034,0.0924,0.9673,0.9673,0.9338,0.9959,0.9939,0.9669,0.9593,0.9737,148.0,5.0,4.0,118.0,0.0065,18.0,21.0,-3.0,320.0,350.0,-30.0,14.0,15.0,-1.0,250.0,271.0,-21.0,54.0,79.0,26.0,24.0,11.0,15.0,50.0,54.0,103.0,26.0,24.0,79.0,54.0,43.0,3.161349058151245,3.0,4.0,1097.0,3.1563637256622314,3.0,4.0,275.0,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,0.9673,0.9959,,0.9669,,54.0,26.0,79.0
1,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K32,0.3138659077451284,0.0786913836046552,0.0043463897413509,0.0447783886976653,0.0093589840165224,balanced_bce,4,4,32,256,0.125,58,73,13.7003057859838,,0.0142,0.9966,0.9964,0.9931,0.9999,0.9998,0.9965,0.9974,0.9959,486,1,2,388,0.0122,0.0496,0.9909,0.9918,0.9818,0.9969,0.9947,0.9908,0.98,1.0,120,2,0,98,0.0032,0.0759,0.9855,0.9861,0.9707,0.9905,0.9783,0.9853,0.9758,0.9934,150,3,1,121,0.0052,1.0,2.0,-1.0,336.0,366.0,-30.0,-2.0,-1.0,-1.0,267.0,290.0,-23.0,87,120,34,24,6,28,2.859617137648131,3.0,4.0,1097,2.901818181818182,3.0,4.0,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,,,,,,,,
1,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K32,0.3138659077451284,0.0786913836046552,0.0043463897413509,0.0447783886976653,0.0093589840165224,balanced_bce,4,4,32,256,0.125,58,73,14.689773984253408,,0.0189,0.9966,0.9967,0.9931,0.9994,0.9988,0.9965,0.9949,0.9979,485,2,1,389,0.0096,0.0223,0.9955,0.9949,0.9908,0.9999,0.9998,0.9954,1.0,0.9919,122,0,1,97,0.0026,0.0746,0.9891,0.9894,0.9779,0.9863,0.9816,0.989,0.9837,0.9934,151,2,1,121,0.0041,0.0,0.0,0.0,334.0,363.0,-29.0,0.0,2.0,-2.0,268.0,292.0,-24.0,50,72,23,20,9,14,3.2324521422060166,3.0,4.0,1097,3.2545454545454544,3.0,4.0,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,,,,,,,,
1,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K32,0.3138659077451284,0.0786913836046552,0.0043463897413509,0.0447783886976653,0.0093589840165224,balanced_bce,4,4,32,256,0.125,58,73,14.603904183954,,0.0189,0.9966,0.9967,0.9931,0.9994,0.9988,0.9965,0.9949,0.9979,485,2,1,389,0.0094,0.0223,0.9955,0.9949,0.9908,0.9999,0.9998,0.9954,1.0,0.9919,122,0,1,97,0.0024,0.0746,0.9891,0.9894,0.9779,0.9863,0.9816,0.989,0.9837,0.9934,151,2,1,121,0.0039,0.0,0.0,0.0,334.0,363.0,-29.0,0.0,2.0,-2.0,268.0,292.0,-24.0,50,72,23,20,9,14,3.2324521422060166,3.0,4.0,1097,3.2545454545454544,3.0,4.0,275,0.0189,0.9966,0.9967,0.9931,0.9994,0.9988,0.9965,0.9949,0.9979,485.0,2.0,1.0,389.0,0.0148,0.0223,0.9955,0.9949,0.9908,0.9999,0.9998,0.9954,1.0,0.9919,122.0,0.0,1.0,97.0,0.0043,0.0742,0.9891,0.9894,0.9779,0.9863,0.9816,0.989,0.9837,0.9934,151.0,2.0,1.0,121.0,0.0058,0.0,0.0,0.0,334.0,363.0,-29.0,0.0,2.0,-2.0,268.0,292.0,-24.0,30.0,43.0,14.0,20.0,5.0,9.0,34.0,30.0,63.0,14.0,20.0,43.0,30.0,25.0,3.1422059535980225,3.0,4.0,1097.0,3.1927273273468018,3.0,4.0,275.0,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,0.9894,0.9863,,0.989,,30.0,14.0,43.0
1,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K32,0.3138659077451284,0.0786913836046552,0.0043463897413509,0.0447783886976653,0.0093589840165224,balanced_bce,4,4,32,256,0.125,58,73,13.10832055285573,,0.0142,0.9966,0.9964,0.9931,0.9999,0.9998,0.9965,0.9974,0.9959,486,1,2,388,0.0093,0.0496,0.9909,0.9918,0.9818,0.9969,0.9947,0.9908,0.98,1.0,120,2,0,98,0.0024,0.0759,0.9855,0.9861,0.9707,0.9905,0.9783,0.9853,0.9758,0.9934,150,3,1,121,0.0037,1.0,2.0,-1.0,336.0,366.0,-30.0,-2.0,-1.0,-1.0,267.0,290.0,-23.0,87,120,34,24,6,28,2.859617137648131,3.0,4.0,1097,2.901818181818182,3.0,4.0,275,0.0142,0.9966,0.9964,0.9931,0.9999,0.9998,0.9965,0.9974,0.9959,486.0,1.0,2.0,388.0,0.0162,0.0496,0.9909,0.9918,0.9818,0.9969,0.9947,0.9908,0.98,1.0,120.0,2.0,0.0,98.0,0.0038,0.0729,0.9891,0.9894,0.9779,0.9906,0.9784,0.989,0.9837,0.9934,151.0,2.0,1.0,121.0,0.0065,1.0,2.0,-1.0,335.0,366.0,-31.0,-1.0,-1.0,0.0,267.0,290.0,-23.0,43.0,63.0,21.0,25.0,7.0,14.0,46.0,43.0,88.0,21.0,25.0,63.0,43.0,31.0,2.830446720123291,3.0,4.0,1097.0,2.880000114440918,3.0,4.0,275.0,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,0.9894,0.9906,,0.989,,43.0,21.0,63.0
2,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K48,0.2494531122228743,0.0020018167423059,0.0162154124363171,0.0561189883312344,0.0066877041317744,balanced_bce,4,4,48,256,0.1875,58,73,9.656554736196997,,0.0553,0.9863,0.9869,0.9724,0.9967,0.9936,0.9862,0.9773,0.9938,478,9,3,387,0.0096,0.0428,0.9909,0.9908,0.9816,0.9995,0.9993,0.9908,0.9898,0.9918,121,1,1,97,0.0026,0.064,0.9818,0.9837,0.964,0.9967,0.9935,0.9817,0.9606,1.0,148,5,0,122,0.0044,3.0,2.0,1.0,330.0,357.0,-27.0,4.0,8.0,-4.0,265.0,290.0,-25.0,114,160,47,26,11,36,3.395624430264357,3.0,4.0,1097,3.410909090909091,3.0,4.0,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,,,,,,,,
2,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K48,0.2494531122228743,0.0020018167423059,0.0162154124363171,0.0561189883312344,0.0066877041317744,balanced_bce,4,4,48,256,0.1875,58,73,10.357040166854858,,0.0477,0.9943,0.9938,0.9885,0.9965,0.9944,0.9942,0.9974,0.9918,486,1,4,386,0.011,0.0288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122,0,0,98,0.0027,0.0636,0.9927,0.9926,0.9853,0.9908,0.9749,0.9926,0.9918,0.9935,152,1,1,121,0.0042,3.0,4.0,-1.0,334.0,364.0,-30.0,0.0,1.0,-1.0,265.0,288.0,-23.0,70,99,30,23,9,21,3.1011850501367366,3.0,4.0,1097,3.109090909090909,3.0,4.0,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,,,,,,,,
2,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K48,0.2494531122228743,0.0020018167423059,0.0162154124363171,0.0561189883312344,0.0066877041317744,balanced_bce,4,4,48,256,0.1875,58,73,10.453969471156595,,0.0477,0.9943,0.9938,0.9885,0.9965,0.9944,0.9942,0.9974,0.9918,486,1,4,386,0.0127,0.0288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122,0,0,98,0.0027,0.0636,0.9927,0.9926,0.9853,0.9908,0.9749,0.9926,0.9918,0.9935,152,1,1,121,0.0042,3.0,4.0,-1.0,334.0,364.0,-30.0,0.0,1.0,-1.0,265.0,288.0,-23.0,70,99,30,23,9,21,3.1011850501367366,3.0,4.0,1097,3.109090909090909,3.0,4.0,275,0.0477,0.9943,0.9938,0.9885,0.9965,0.9944,0.9942,0.9974,0.9918,486.0,1.0,4.0,386.0,0.0143,0.0288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,0.0,0.0,98.0,0.0039,0.0634,0.9927,0.9926,0.9853,0.9908,0.9749,0.9926,0.9918,0.9935,152.0,1.0,1.0,121.0,0.0067,3.0,4.0,-1.0,334.0,364.0,-30.0,0.0,1.0,-1.0,265.0,288.0,-23.0,28.0,43.0,16.0,25.0,7.0,9.0,41.0,28.0,68.0,16.0,25.0,43.0,28.0,25.0,2.8951685428619385,3.0,4.0,1097.0,2.9127273559570312,3.0,4.0,275.0,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,0.9926,0.9908,,0.9926,,28.0,16.0,43.0
2,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K48,0.2494531122228743,0.0020018167423059,0.0162154124363171,0.0561189883312344,0.0066877041317744,balanced_bce,4,4,48,256,0.1875,58,73,9.80981319397688,,0.0553,0.9863,0.9869,0.9724,0.9967,0.9936,0.9862,0.9773,0.9938,478,9,3,387,0.0098,0.0428,0.9909,0.9908,0.9816,0.9995,0.9993,0.9908,0.9898,0.9918,121,1,1,97,0.0024,0.064,0.9818,0.9837,0.964,0.9967,0.9935,0.9817,0.9606,1.0,148,5,0,122,0.0043,3.0,2.0,1.0,330.0,357.0,-27.0,4.0,8.0,-4.0,265.0,290.0,-25.0,114,160,47,26,11,36,3.395624430264357,3.0,4.0,1097,3.410909090909091,3.0,4.0,275,0.0553,0.9863,0.9869,0.9724,0.9967,0.9936,0.9862,0.9773,0.9938,478.0,9.0,3.0,387.0,0.0138,0.0428,0.9909,0.9908,0.9816,0.9995,0.9993,0.9908,0.9898,0.9918,121.0,1.0,1.0,97.0,0.0037,0.064,0.9818,0.9837,0.964,0.9967,0.9935,0.9817,0.9606,1.0,148.0,5.0,0.0,122.0,0.0068,3.0,2.0,1.0,330.0,357.0,-27.0,4.0,8.0,-4.0,265.0,290.0,-25.0,44.0,69.0,26.0,23.0,14.0,12.0,49.0,44.0,92.0,26.0,23.0,69.0,44.0,31.0,3.16043758392334,3.0,4.0,1097.0,3.1672728061676025,3.0,4.0,275.0,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,0.9837,0.9967,,0.9817,,44.0,26.0,69.0
3,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K48,0.1033786112536866,0.0746127706772669,0.0011731671749695,0.0681520592601033,0.0648745190813863,balanced_bce,4,4,48,256,0.1875,58,73,12.304571703076364,,0.044,0.9932,0.9936,0.9862,0.9966,0.9938,0.9931,0.9873,0.9979,482,5,1,389,0.0096,0.0643,0.9818,0.9836,0.964,0.9985,0.9965,0.9817,0.9608,1.0,118,4,0,98,0.0025,0.1172,0.9709,0.9689,0.9413,0.983,0.9813,0.9704,0.9831,0.9618,151,2,6,116,0.0041,-5.0,1.0,-6.0,331.0,364.0,-33.0,3.0,1.0,2.0,273.0,291.0,-18.0,63,90,28,15,11,17,3.204193254329991,3.0,4.0,1097,3.170909090909091,3.0,4.0,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,,,,,,,,
3,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K48,0.1033786112536866,0.0746127706772669,0.0011731671749695,0.0681520592601033,0.0648745190813863,balanced_bce,4,4,48,256,0.1875,58,73,14.050635237246752,,0.0038,0.9989,0.999,0.9977,1.0,1.0,0.9988,0.9974,1.0,486,1,0,390,0.0095,0.0034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122,0,0,98,0.0027,0.009,0.9964,0.9967,0.9927,1.0,0.9999,0.9963,0.9919,1.0,152,1,0,122,0.004,0.0,0.0,0.0,334.0,364.0,-30.0,0.0,1.0,-1.0,268.0,292.0,-24.0,57,84,28,21,11,17,2.9316317228805837,3.0,4.0,1097,3.018181818181818,3.0,4.0,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,,,,,,,,
3,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K48,0.1033786112536866,0.0746127706772669,0.0011731671749695,0.0681520592601033,0.0648745190813863,balanced_bce,4,4,48,256,0.1875,58,73,13.94417179003358,,0.0038,0.9989,0.999,0.9977,1.0,1.0,0.9988,0.9974,1.0,486,1,0,390,0.0096,0.0034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122,0,0,98,0.0024,0.009,0.9964,0.9967,0.9927,1.0,0.9999,0.9963,0.9919,1.0,152,1,0,122,0.0041,0.0,0.0,0.0,334.0,364.0,-30.0,0.0,1.0,-1.0,268.0,292.0,-24.0,57,84,28,21,11,17,2.9316317228805837,3.0,4.0,1097,3.018181818181818,3.0,4.0,275,0.0038,0.9989,0.999,0.9977,1.0,1.0,0.9988,0.9974,1.0,486.0,1.0,0.0,390.0,0.0147,0.0034,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,0.0,0.0,98.0,0.0037,0.0595,0.9927,0.9926,0.9853,0.992,0.9952,0.9926,0.9918,0.9935,152.0,1.0,1.0,121.0,0.007,-1.0,0.0,-1.0,334.0,364.0,-30.0,0.0,1.0,-1.0,269.0,292.0,-23.0,30.0,46.0,17.0,23.0,9.0,8.0,40.0,30.0,69.0,17.0,23.0,46.0,30.0,27.0,2.8687329292297363,3.0,4.0,1097.0,2.9454545974731445,3.0,4.0,275.0,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,0.9926,0.992,,0.9926,,30.0,17.0,46.0
3,D_no_mask_pp,False,True,False,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K48,0.1033786112536866,0.0746127706772669,0.0011731671749695,0.0681520592601033,0.0648745190813863,balanced_bce,4,4,48,256,0.1875,58,73,11.786521408706903,,0.044,0.9932,0.9936,0.9862,0.9966,0.9938,0.9931,0.9873,0.9979,482,5,1,389,0.0092,0.0643,0.9818,0.9836,0.964,0.9985,0.9965,0.9817,0.9608,1.0,118,4,0,98,0.0025,0.1172,0.9709,0.9689,0.9413,0.983,0.9813,0.9704,0.9831,0.9618,151,2,6,116,0.0039,-5.0,1.0,-6.0,331.0,364.0,-33.0,3.0,1.0,2.0,273.0,291.0,-18.0,63,90,28,15,11,17,3.204193254329991,3.0,4.0,1097,3.170909090909091,3.0,4.0,275,0.044,0.9932,0.9936,0.9862,0.9966,0.9938,0.9931,0.9873,0.9979,482.0,5.0,1.0,389.0,0.0153,0.0643,0.9818,0.9836,0.964,0.9985,0.9965,0.9817,0.9608,1.0,118.0,4.0,0.0,98.0,0.0039,0.1161,0.9709,0.9689,0.9413,0.9833,0.9815,0.9704,0.9831,0.9618,151.0,2.0,6.0,116.0,0.0059,-5.0,1.0,-6.0,331.0,364.0,-33.0,3.0,1.0,2.0,273.0,291.0,-18.0,46.0,69.0,24.0,18.0,11.0,13.0,42.0,46.0,87.0,24.0,18.0,69.0,46.0,38.0,3.111212491989136,3.0,4.0,1097.0,3.112727165222168,3.0,4.0,275.0,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,0.9689,0.9833,,0.9704,,46.0,24.0,69.0
4,A_no_mask_no_pp,False,False,False,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K24,0.2913638836364565,0.02322792625711,0.003484973205815,0.0489419221309783,0.011588072078197,balanced_bce,4,4,24,256,0.09375,58,73,13.69009954854846,,0.0645,0.9818,0.9826,0.9633,0.9974,0.9966,0.9816,0.9698,0.9916,475,12,4,386,0.009,0.0374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122,0,0,98,0.0023,0.0393,0.9927,0.9926,0.9853,0.9996,0.9994,0.9926,0.9918,0.9935,152,1,1,121,0.0039,3.0,4.0,-1.0,323.0,353.0,-30.0,11.0,12.0,-1.0,265.0,288.0,-23.0,76,109,34,23,13,21,3.10665451230629,3.0,4.0,1097,3.065454545454545,3.0,4.0,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,,,,,,,,
4,B_mask_no_pp,True,False,True,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K24,0.2913638836364565,0.02322792625711,0.003484973205815,0.0489419221309783,0.011588072078197,balanced_bce,4,4,24,256,0.09375,58,73,14.582232717424631,,0.0157,0.9966,0.9964,0.9931,0.9999,0.9998,0.9965,0.9974,0.9959,486,1,2,388,0.0095,0.0068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122,0,0,98,0.0025,0.0166,0.9964,0.9967,0.9927,0.9999,0.9999,0.9963,0.9919,1.0,152,1,0,122,0.0043,2.0,2.0,0.0,334.0,364.0,-30.0,0.0,1.0,-1.0,266.0,290.0,-24.0,81,113,33,27,8,25,2.8505013673655424,3.0,4.0,1097,2.8945454545454545,3.0,4.0,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,,,,,,,,
4,C_mask_pp,True,True,True,False,balanced_acc,val_loss,val_loss,val_bacc,73,B4_D4_K24,0.2913638836364565,0.02322792625711,0.003484973205815,0.0489419221309783,0.011588072078197,balanced_bce,4,4,24,256,0.09375,58,73,15.317813396453856,,0.0157,0.9966,0.9964,0.9931,0.9999,0.9998,0.9965,0.9974,0.9959,486,1,2,388,0.0092,0.0068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122,0,0,98,0.0024,0.0166,0.9964,0.9967,0.9927,0.9999,0.9999,0.9963,0.9919,1.0,152,1,0,122,0.004,2.0,2.0,0.0,334.0,364.0,-30.0,0.0,1.0,-1.0,266.0,290.0,-24.0,81,113,33,27,8,25,2.8505013673655424,3.0,4.0,1097,2.8945454545454545,3.0,4.0,275,0.0157,0.9966,0.9964,0.9931,0.9999,0.9998,0.9965,0.9974,0.9959,486.0,1.0,2.0,388.0,0.0144,0.0068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,122.0,0.0,0.0,98.0,0.0038,0.0166,0.9964,0.9967,0.9927,0.9999,0.9999,0.9963,0.9919,1.0,152.0,1.0,0.0,122.0,0.0062,2.0,2.0,0.0,334.0,364.0,-30.0,0.0,1.0,-1.0,266.0,290.0,-24.0,44.0,64.0,21.0,31.0,9.0,12.0,52.0,44.0,95.0,21.0,31.0,64.0,44.0,33.0,2.72379207611084,3.0,4.0,1097.0,2.7563636302948,3.0,4.0,275.0,OpenML_1462_banknote-authentication,OpenML_1462_banknote-authentication,1462,banknote-authentication,1372,4,4,0,0.9967,0.9999,,0.9963,,44.0,21.0,64.0
